year,day,month,Q
1924,18,Sep,382
1924,19,Sep,222
1924,20,Sep,194
1924,21,Sep,156
1924,22,Sep,145
1924,23,Sep,134
1924,24,Sep,118
1924,25,Sep,102
1924,26,Sep,99
1924,27,Sep,94
1924,28,Sep,102
1924,29,Sep,94
1924,30,Sep,88
1925,1,Sep,58
1925,2,Sep,55
1925,3,Sep,54
1925,4,Sep,100
1925,5,Sep,150
1925,6,Sep,131
1925,7,Sep,112
1925,8,Sep,105
1925,9,Sep,88
1925,10,Sep,94
1925,11,Sep,144
1925,12,Sep,94
1925,13,Sep,92
1925,14,Sep,144
1925,15,Sep,331
1925,16,Sep,341
1925,17,Sep,344
1925,18,Sep,213
1925,19,Sep,199
1925,20,Sep,168
1925,21,Sep,205
1925,22,Sep,157
1925,23,Sep,160
1925,24,Sep,200
1925,25,Sep,199
1925,26,Sep,165
1925,27,Sep,153
1925,28,Sep,154
1925,29,Sep,127
1925,30,Sep,114
1926,1,Sep,218
1926,2,Sep,171
1926,3,Sep,202
1926,4,Sep,200
1926,5,Sep,164
1926,6,Sep,240
1926,7,Sep,267
1926,8,Sep,210
1926,9,Sep,157
1926,10,Sep,131
1926,11,Sep,132
1926,12,Sep,144
1926,13,Sep,124
1926,14,Sep,106
1926,15,Sep,93
1926,16,Sep,81
1926,17,Sep,80
1926,18,Sep,85
1926,19,Sep,83
1926,20,Sep,88
1926,21,Sep,94
1926,22,Sep,93
1926,23,Sep,106
1926,24,Sep,114
1926,25,Sep,94
1926,26,Sep,83
1926,27,Sep,82
1926,28,Sep,75
1926,29,Sep,70
1926,30,Sep,106
1927,1,Sep,62
1927,2,Sep,60
1927,3,Sep,63
1927,4,Sep,61
1927,5,Sep,57
1927,6,Sep,54
1927,7,Sep,51
1927,8,Sep,51
1927,9,Sep,69
1927,10,Sep,92
1927,11,Sep,72
1927,12,Sep,63
1927,13,Sep,58
1927,14,Sep,75
1927,15,Sep,72
1927,16,Sep,70
1927,17,Sep,69
1927,18,Sep,71
1927,19,Sep,72
1927,20,Sep,70
1927,21,Sep,68
1927,22,Sep,63
1927,23,Sep,59
1927,24,Sep,70
1927,25,Sep,100
1927,26,Sep,92
1927,27,Sep,105
1927,28,Sep,178
1927,29,Sep,152
1927,30,Sep,113
1928,1,Sep,90
1928,2,Sep,101
1928,3,Sep,83
1928,4,Sep,74
1928,5,Sep,73
1928,6,Sep,70
1928,7,Sep,67
1928,8,Sep,58
1928,9,Sep,59
1928,10,Sep,67
1928,11,Sep,75
1928,12,Sep,72
1928,13,Sep,63
1928,14,Sep,64
1928,15,Sep,61
1928,16,Sep,56
1928,17,Sep,81
1928,18,Sep,72
1928,19,Sep,62
1928,20,Sep,56
1928,21,Sep,55
1928,22,Sep,60
1928,23,Sep,81
1928,24,Sep,99
1928,25,Sep,82
1928,26,Sep,72
1928,27,Sep,66
1928,28,Sep,59
1928,29,Sep,55
1928,30,Sep,86
1929,1,Sep,131
1929,2,Sep,150
1929,3,Sep,212
1929,4,Sep,346
1929,5,Sep,405
1929,6,Sep,341
1929,7,Sep,254
1929,8,Sep,405
1929,9,Sep,498
1929,10,Sep,458
1929,11,Sep,412
1929,12,Sep,269
1929,13,Sep,222
1929,14,Sep,202
1929,15,Sep,186
1929,16,Sep,170
1929,17,Sep,192
1929,18,Sep,236
1929,19,Sep,236
1929,20,Sep,262
1929,21,Sep,232
1929,22,Sep,212
1929,23,Sep,218
1929,24,Sep,250
1929,25,Sep,227
1929,26,Sep,273
1929,27,Sep,225
1929,28,Sep,186
1929,29,Sep,158
1929,30,Sep,150
1930,1,Sep,58
1930,2,Sep,54
1930,3,Sep,51
1930,4,Sep,50
1930,5,Sep,63
1930,6,Sep,90
1930,7,Sep,116
1930,8,Sep,130
1930,9,Sep,137
1930,10,Sep,141
1930,11,Sep,168
1930,12,Sep,171
1930,13,Sep,131
1930,14,Sep,106
1930,15,Sep,85
1930,16,Sep,81
1930,17,Sep,83
1930,18,Sep,82
1930,19,Sep,131
1930,20,Sep,180
1930,21,Sep,208
1930,22,Sep,154
1930,23,Sep,150
1930,24,Sep,171
1930,25,Sep,283
1930,26,Sep,236
1930,27,Sep,157
1930,28,Sep,161
1930,29,Sep,144
1930,30,Sep,112
1931,1,Sep,83
1931,2,Sep,86
1931,3,Sep,62
1931,4,Sep,45
1931,5,Sep,54
1931,6,Sep,105
1931,7,Sep,72
1931,8,Sep,73
1931,9,Sep,63
1931,10,Sep,61
1931,11,Sep,72
1931,12,Sep,83
1931,13,Sep,81
1931,14,Sep,101
1931,15,Sep,92
1931,16,Sep,87
1931,17,Sep,157
1931,18,Sep,116
1931,19,Sep,94
1931,20,Sep,81
1931,21,Sep,164
1931,22,Sep,136
1931,23,Sep,144
1931,24,Sep,150
1931,25,Sep,121
1931,26,Sep,92
1931,27,Sep,68
1931,28,Sep,55
1931,29,Sep,49
1931,30,Sep,45
1932,1,Sep,48
1932,2,Sep,130
1932,3,Sep,207
1932,4,Sep,314
1932,5,Sep,207
1932,6,Sep,147
1932,7,Sep,111
1932,8,Sep,106
1932,9,Sep,144
1932,10,Sep,131
1932,11,Sep,105
1932,12,Sep,105
1932,13,Sep,291
1932,14,Sep,398
1932,15,Sep,202
1932,16,Sep,144
1932,17,Sep,116
1932,18,Sep,118
1932,19,Sep,148
1932,20,Sep,171
1932,21,Sep,144
1932,22,Sep,118
1932,23,Sep,131
1932,24,Sep,130
1932,25,Sep,131
1932,26,Sep,118
1932,27,Sep,123
1932,28,Sep,105
1932,29,Sep,94
1932,30,Sep,94
1933,1,Sep,168
1933,2,Sep,135
1933,3,Sep,134
1933,4,Sep,131
1933,5,Sep,247
1933,6,Sep,264
1933,7,Sep,249
1933,8,Sep,231
1933,9,Sep,218
1933,10,Sep,245
1933,11,Sep,254
1933,12,Sep,180
1933,13,Sep,144
1933,14,Sep,122
1933,15,Sep,116
1933,16,Sep,119
1933,17,Sep,139
1933,18,Sep,223
1933,19,Sep,306
1933,20,Sep,308
1933,21,Sep,341
1933,22,Sep,310
1933,23,Sep,295
1933,24,Sep,223
1933,25,Sep,202
1933,26,Sep,186
1933,27,Sep,178
1933,28,Sep,141
1933,29,Sep,134
1933,30,Sep,122
1934,1,Sep,126
1934,2,Sep,114
1934,3,Sep,153
1934,4,Sep,130
1934,5,Sep,157
1934,6,Sep,241
1934,7,Sep,168
1934,8,Sep,130
1934,9,Sep,106
1934,10,Sep,84
1934,11,Sep,72
1934,12,Sep,67
1934,13,Sep,59
1934,14,Sep,54
1934,15,Sep,51
1934,16,Sep,52
1934,17,Sep,83
1934,18,Sep,94
1934,19,Sep,156
1934,20,Sep,118
1934,21,Sep,111
1934,22,Sep,167
1934,23,Sep,267
1934,24,Sep,283
1934,25,Sep,208
1934,26,Sep,186
1934,27,Sep,170
1934,28,Sep,153
1934,29,Sep,141
1934,30,Sep,227
1935,1,Sep,153
1935,2,Sep,130
1935,3,Sep,107
1935,4,Sep,86
1935,5,Sep,72
1935,6,Sep,71
1935,7,Sep,66
1935,8,Sep,68
1935,9,Sep,72
1935,10,Sep,64
1935,11,Sep,80
1935,12,Sep,175
1935,13,Sep,254
1935,14,Sep,161
1935,15,Sep,118
1935,16,Sep,91
1935,17,Sep,157
1935,18,Sep,254
1935,19,Sep,264
1935,20,Sep,326
1935,21,Sep,250
1935,22,Sep,157
1935,23,Sep,161
1935,24,Sep,314
1935,25,Sep,382
1935,26,Sep,260
1935,27,Sep,279
1935,28,Sep,285
1935,29,Sep,216
1935,30,Sep,186
1936,1,Sep,59
1936,2,Sep,66
1936,3,Sep,63
1936,4,Sep,147
1936,5,Sep,164
1936,6,Sep,111
1936,7,Sep,105
1936,8,Sep,154
1936,9,Sep,186
1936,10,Sep,265
1936,11,Sep,183
1936,12,Sep,156
1936,13,Sep,156
1936,14,Sep,150
1936,15,Sep,153
1936,16,Sep,136
1936,17,Sep,123
1936,18,Sep,107
1936,19,Sep,111
1936,20,Sep,131
1936,21,Sep,128
1936,22,Sep,135
1936,23,Sep,107
1936,24,Sep,92
1936,25,Sep,81
1936,26,Sep,72
1936,27,Sep,66
1936,28,Sep,61
1936,29,Sep,54
1936,30,Sep,52
1937,1,Sep,72
1937,2,Sep,199
1937,3,Sep,434
1937,4,Sep,563
1937,5,Sep,484
1937,6,Sep,392
1937,7,Sep,442
1937,8,Sep,474
1937,9,Sep,450
1937,10,Sep,427
1937,11,Sep,318
1937,12,Sep,269
1937,13,Sep,262
1937,14,Sep,218
1937,15,Sep,180
1937,16,Sep,171
1937,17,Sep,163
1937,18,Sep,134
1937,19,Sep,123
1937,20,Sep,118
1937,21,Sep,108
1937,22,Sep,131
1937,23,Sep,186
1937,24,Sep,281
1937,25,Sep,273
1937,26,Sep,171
1937,27,Sep,144
1937,28,Sep,139
1937,29,Sep,126
1937,30,Sep,108
1938,1,Sep,154
1938,2,Sep,141
1938,3,Sep,131
1938,4,Sep,141
1938,5,Sep,139
1938,6,Sep,141
1938,7,Sep,212
1938,8,Sep,186
1938,9,Sep,165
1938,10,Sep,150
1938,11,Sep,141
1938,12,Sep,293
1938,13,Sep,232
1938,14,Sep,232
1938,15,Sep,229
1938,16,Sep,218
1938,17,Sep,358
1938,18,Sep,360
1938,19,Sep,289
1938,20,Sep,218
1938,21,Sep,196
1938,22,Sep,388
1938,23,Sep,218
1938,24,Sep,218
1938,25,Sep,236
1938,26,Sep,254
1938,27,Sep,252
1938,28,Sep,194
1938,29,Sep,180
1938,30,Sep,154
1939,1,Sep,238
1939,2,Sep,223
1939,3,Sep,161
1939,4,Sep,148
1939,5,Sep,238
1939,6,Sep,208
1939,7,Sep,175
1939,8,Sep,223
1939,9,Sep,223
1939,10,Sep,223
1939,11,Sep,324
1939,12,Sep,376
1939,13,Sep,376
1939,14,Sep,346
1939,15,Sep,321
1939,16,Sep,241
1939,17,Sep,194
1939,18,Sep,175
1939,19,Sep,183
1939,20,Sep,199
1939,21,Sep,316
1939,22,Sep,402
1939,23,Sep,369
1939,24,Sep,354
1939,25,Sep,208
1939,26,Sep,88
1939,27,Sep,172
1939,28,Sep,161
1939,29,Sep,188
1939,30,Sep,301
1940,1,Sep,131
1940,2,Sep,100
1940,3,Sep,118
1940,4,Sep,202
1940,5,Sep,314
1940,6,Sep,218
1940,7,Sep,157
1940,8,Sep,124
1940,9,Sep,104
1940,10,Sep,92
1940,11,Sep,110
1940,12,Sep,96
1940,13,Sep,116
1940,14,Sep,107
1940,15,Sep,124
1940,16,Sep,118
1940,17,Sep,106
1940,18,Sep,92
1940,19,Sep,100
1940,20,Sep,150
1940,21,Sep,186
1940,22,Sep,254
1940,23,Sep,258
1940,24,Sep,260
1940,25,Sep,186
1940,26,Sep,192
1940,27,Sep,157
1940,28,Sep,102
1940,29,Sep,112
1940,30,Sep,106
1941,1,Sep,67
1941,2,Sep,245
1941,3,Sep,144
1941,4,Sep,131
1941,5,Sep,83
1941,6,Sep,83
1941,7,Sep,157
1941,8,Sep,171
1941,9,Sep,157
1941,10,Sep,150
1941,11,Sep,149
1941,12,Sep,94
1941,13,Sep,83
1941,14,Sep,88
1941,15,Sep,94
1941,16,Sep,144
1941,17,Sep,157
1941,18,Sep,157
1941,19,Sep,160
1941,20,Sep,140
1941,21,Sep,114
1941,22,Sep,83
1941,23,Sep,88
1941,24,Sep,236
1941,25,Sep,293
1941,26,Sep,293
1941,27,Sep,287
1941,28,Sep,281
1941,29,Sep,273
1941,30,Sep,218
1942,1,Sep,258
1942,2,Sep,218
1942,3,Sep,174
1942,4,Sep,150
1942,5,Sep,122
1942,6,Sep,113
1942,7,Sep,106
1942,8,Sep,137
1942,9,Sep,245
1942,10,Sep,392
1942,11,Sep,247
1942,12,Sep,178
1942,13,Sep,144
1942,14,Sep,124
1942,15,Sep,262
1942,16,Sep,287
1942,17,Sep,366
1942,18,Sep,416
1942,19,Sep,336
1942,20,Sep,454
1942,21,Sep,430
1942,22,Sep,434
1942,23,Sep,398
1942,24,Sep,360
1942,25,Sep,283
1942,26,Sep,212
1942,27,Sep,188
1942,28,Sep,160
1942,29,Sep,144
1942,30,Sep,131
1943,1,Sep,213
1943,2,Sep,168
1943,3,Sep,137
1943,4,Sep,112
1943,5,Sep,104
1943,6,Sep,98
1943,7,Sep,108
1943,8,Sep,124
1943,9,Sep,157
1943,10,Sep,202
1943,11,Sep,210
1943,12,Sep,186
1943,13,Sep,227
1943,14,Sep,303
1943,15,Sep,352
1943,16,Sep,474
1943,17,Sep,522
1943,18,Sep,466
1943,19,Sep,336
1943,20,Sep,434
1943,21,Sep,434
1943,22,Sep,474
1943,23,Sep,442
1943,24,Sep,398
1943,25,Sep,369
1943,26,Sep,328
1943,27,Sep,281
1943,28,Sep,243
1943,29,Sep,250
1943,30,Sep,240
1944,1,Sep,83
1944,2,Sep,83
1944,3,Sep,94
1944,4,Sep,144
1944,5,Sep,94
1944,6,Sep,83
1944,7,Sep,83
1944,8,Sep,72
1944,9,Sep,72
1944,10,Sep,72
1944,11,Sep,72
1944,12,Sep,72
1944,13,Sep,94
1944,14,Sep,94
1944,15,Sep,54
1944,16,Sep,54
1944,17,Sep,63
1944,18,Sep,63
1944,19,Sep,83
1944,20,Sep,118
1944,21,Sep,131
1944,22,Sep,131
1944,23,Sep,94
1944,24,Sep,94
1944,25,Sep,94
1944,26,Sep,72
1944,27,Sep,72
1944,28,Sep,83
1944,29,Sep,83
1944,30,Sep,83
1945,1,Sep,103
1945,2,Sep,100
1945,3,Sep,105
1945,4,Sep,94
1945,5,Sep,96
1945,6,Sep,94
1945,7,Sep,104
1945,8,Sep,83
1945,9,Sep,94
1945,10,Sep,368
1945,11,Sep,400
1945,12,Sep,371
1945,13,Sep,250
1945,14,Sep,229
1945,15,Sep,183
1945,16,Sep,155
1945,17,Sep,117
1945,18,Sep,105
1945,19,Sep,258
1945,20,Sep,368
1945,21,Sep,570
1945,22,Sep,374
1945,23,Sep,229
1945,24,Sep,183
1945,25,Sep,63
1945,26,Sep,155
1945,27,Sep,162
1945,28,Sep,153
1945,29,Sep,142
1945,30,Sep,117
1946,1,Sep,92
1946,2,Sep,86
1946,3,Sep,86
1946,4,Sep,92
1946,5,Sep,93
1946,6,Sep,95
1946,7,Sep,95
1946,8,Sep,97
1946,9,Sep,108
1946,10,Sep,199
1946,11,Sep,345
1946,12,Sep,302
1946,13,Sep,264
1946,14,Sep,199
1946,15,Sep,150
1946,16,Sep,138
1946,17,Sep,119
1946,18,Sep,86
1946,19,Sep,78
1946,20,Sep,76
1946,21,Sep,76
1946,22,Sep,73
1946,23,Sep,73
1946,24,Sep,72
1946,25,Sep,68
1946,26,Sep,66
1946,27,Sep,66
1946,28,Sep,64
1946,29,Sep,63
1946,30,Sep,63
1947,1,Sep,132
1947,2,Sep,144
1947,3,Sep,138
1947,4,Sep,170
1947,5,Sep,144
1947,6,Sep,132
1947,7,Sep,247
1947,8,Sep,264
1947,9,Sep,199
1947,10,Sep,177
1947,11,Sep,184
1947,12,Sep,144
1947,13,Sep,118
1947,14,Sep,103
1947,15,Sep,97
1947,16,Sep,95
1947,17,Sep,157
1947,18,Sep,163
1947,19,Sep,318
1947,20,Sep,369
1947,21,Sep,412
1947,22,Sep,345
1947,23,Sep,247
1947,24,Sep,119
1947,25,Sep,196
1947,26,Sep,157
1947,27,Sep,154
1947,28,Sep,170
1947,29,Sep,184
1947,30,Sep,153
1948,1,Sep,87
1948,2,Sep,93
1948,3,Sep,110
1948,4,Sep,98
1948,5,Sep,102
1948,6,Sep,101
1948,7,Sep,98
1948,8,Sep,96
1948,9,Sep,133
1948,10,Sep,201
1948,11,Sep,145
1948,12,Sep,120
1948,13,Sep,110
1948,14,Sep,98
1948,15,Sep,93
1948,16,Sep,91
1948,17,Sep,110
1948,18,Sep,121
1948,19,Sep,133
1948,20,Sep,133
1948,21,Sep,139
1948,22,Sep,133
1948,23,Sep,130
1948,24,Sep,126
1948,25,Sep,123
1948,26,Sep,121
1948,27,Sep,117
1948,28,Sep,116
1948,29,Sep,113
1948,30,Sep,114
1949,1,Sep,145
1949,2,Sep,133
1949,3,Sep,135
1949,4,Sep,133
1949,5,Sep,130
1949,6,Sep,133
1949,7,Sep,134
1949,8,Sep,138
1949,9,Sep,138
1949,10,Sep,140
1949,11,Sep,142
1949,12,Sep,165
1949,13,Sep,180
1949,14,Sep,245
1949,15,Sep,266
1949,16,Sep,263
1949,17,Sep,249
1949,18,Sep,236
1949,19,Sep,228
1949,20,Sep,209
1949,21,Sep,201
1949,22,Sep,219
1949,23,Sep,228
1949,24,Sep,322
1949,25,Sep,256
1949,26,Sep,209
1949,27,Sep,201
1949,28,Sep,192
1949,29,Sep,186
1949,30,Sep,180
1950,1,Sep,318
1950,2,Sep,388
1950,3,Sep,290
1950,4,Sep,195
1950,5,Sep,138
1950,6,Sep,118
1950,7,Sep,107
1950,8,Sep,94
1950,9,Sep,108
1950,10,Sep,150
1950,11,Sep,176
1950,12,Sep,329
1950,13,Sep,404
1950,14,Sep,414
1950,15,Sep,292
1950,16,Sep,210
1950,17,Sep,181
1950,18,Sep,136
1950,19,Sep,119
1950,20,Sep,115
1950,21,Sep,105
1950,22,Sep,97
1950,23,Sep,94
1950,24,Sep,93
1950,25,Sep,92
1950,26,Sep,88
1950,27,Sep,92
1950,28,Sep,107
1950,29,Sep,166
1950,30,Sep,202
1951,1,Sep,103
1951,2,Sep,109
1951,3,Sep,113
1951,4,Sep,116
1951,5,Sep,256
1951,6,Sep,361
1951,7,Sep,312
1951,8,Sep,285
1951,9,Sep,281
1951,10,Sep,292
1951,11,Sep,273
1951,12,Sep,203
1951,13,Sep,173
1951,14,Sep,166
1951,15,Sep,140
1951,16,Sep,130
1951,17,Sep,118
1951,18,Sep,112
1951,19,Sep,107
1951,20,Sep,117
1951,21,Sep,247
1951,22,Sep,200
1951,23,Sep,153
1951,24,Sep,119
1951,25,Sep,167
1951,26,Sep,150
1951,27,Sep,134
1951,28,Sep,122
1951,29,Sep,126
1951,30,Sep,259
1952,1,Sep,398
1952,2,Sep,242
1952,3,Sep,228
1952,4,Sep,198
1952,5,Sep,210
1952,6,Sep,195
1952,7,Sep,257
1952,8,Sep,302
1952,9,Sep,302
1952,10,Sep,456
1952,11,Sep,449
1952,12,Sep,401
1952,13,Sep,259
1952,14,Sep,296
1952,15,Sep,268
1952,16,Sep,224
1952,17,Sep,195
1952,18,Sep,183
1952,19,Sep,285
1952,20,Sep,285
1952,21,Sep,475
1952,22,Sep,490
1952,23,Sep,420
1952,24,Sep,345
1952,25,Sep,279
1952,26,Sep,188
1952,27,Sep,249
1952,28,Sep,234
1952,29,Sep,180
1952,30,Sep,157
1953,1,Sep,143
1953,2,Sep,136
1953,3,Sep,108
1953,4,Sep,98
1953,5,Sep,104
1953,6,Sep,124
1953,7,Sep,115
1953,8,Sep,106
1953,9,Sep,132
1953,10,Sep,202
1953,11,Sep,154
1953,12,Sep,126
1953,13,Sep,114
1953,14,Sep,134
1953,15,Sep,183
1953,16,Sep,208
1953,17,Sep,221
1953,18,Sep,195
1953,19,Sep,158
1953,20,Sep,140
1953,21,Sep,257
1953,22,Sep,235
1953,23,Sep,285
1953,24,Sep,233
1953,25,Sep,279
1953,26,Sep,383
1953,27,Sep,420
1953,28,Sep,318
1953,29,Sep,239
1953,30,Sep,183
1954,1,Sep,109
1954,2,Sep,89
1954,3,Sep,82
1954,4,Sep,63
1954,5,Sep,55
1954,6,Sep,76
1954,7,Sep,266
1954,8,Sep,180
1954,9,Sep,117
1954,10,Sep,98
1954,11,Sep,86
1954,12,Sep,89
1954,13,Sep,88
1954,14,Sep,77
1954,15,Sep,89
1954,16,Sep,114
1954,17,Sep,119
1954,18,Sep,120
1954,19,Sep,126
1954,20,Sep,142
1954,21,Sep,206
1954,22,Sep,168
1954,23,Sep,108
1954,24,Sep,85
1954,25,Sep,80
1954,26,Sep,72
1954,27,Sep,71
1954,28,Sep,63
1954,29,Sep,81
1954,30,Sep,102
1955,1,Sep,327
1955,2,Sep,306
1955,3,Sep,202
1955,4,Sep,163
1955,5,Sep,143
1955,6,Sep,146
1955,7,Sep,133
1955,8,Sep,115
1955,9,Sep,114
1955,10,Sep,114
1955,11,Sep,163
1955,12,Sep,183
1955,13,Sep,169
1955,14,Sep,169
1955,15,Sep,161
1955,16,Sep,173
1955,17,Sep,163
1955,18,Sep,139
1955,19,Sep,120
1955,20,Sep,110
1955,21,Sep,113
1955,22,Sep,105
1955,23,Sep,139
1955,24,Sep,137
1955,25,Sep,127
1955,26,Sep,102
1955,27,Sep,126
1955,28,Sep,199
1955,29,Sep,238
1955,30,Sep,262
1956,1,Sep,129
1956,2,Sep,173
1956,3,Sep,383
1956,4,Sep,377
1956,5,Sep,290
1956,6,Sep,184
1956,7,Sep,205
1956,8,Sep,388
1956,9,Sep,420
1956,10,Sep,416
1956,11,Sep,377
1956,12,Sep,288
1956,13,Sep,228
1956,14,Sep,208
1956,15,Sep,190
1956,16,Sep,187
1956,17,Sep,240
1956,18,Sep,228
1956,19,Sep,225
1956,20,Sep,249
1956,21,Sep,286
1956,22,Sep,369
1956,23,Sep,343
1956,24,Sep,250
1956,25,Sep,192
1956,26,Sep,162
1956,27,Sep,139
1956,28,Sep,128
1956,29,Sep,119
1956,30,Sep,118
1957,1,Sep,218
1957,2,Sep,345
1957,3,Sep,420
1957,4,Sep,415
1957,5,Sep,389
1957,6,Sep,308
1957,7,Sep,223
1957,8,Sep,193
1957,9,Sep,167
1957,10,Sep,144
1957,11,Sep,118
1957,12,Sep,97
1957,13,Sep,94
1957,14,Sep,85
1957,15,Sep,72
1957,16,Sep,67
1957,17,Sep,85
1957,18,Sep,105
1957,19,Sep,122
1957,20,Sep,120
1957,21,Sep,188
1957,22,Sep,193
1957,23,Sep,173
1957,24,Sep,138
1957,25,Sep,126
1957,26,Sep,140
1957,27,Sep,121
1957,28,Sep,110
1957,29,Sep,93
1957,30,Sep,82
1958,1,Sep,118
1958,2,Sep,84
1958,3,Sep,67
1958,4,Sep,55
1958,5,Sep,55
1958,6,Sep,56
1958,7,Sep,233
1958,8,Sep,318
1958,9,Sep,322
1958,10,Sep,196
1958,11,Sep,149
1958,12,Sep,106
1958,13,Sep,94
1958,14,Sep,87
1958,15,Sep,70
1958,16,Sep,60
1958,17,Sep,59
1958,18,Sep,50
1958,19,Sep,45
1958,20,Sep,46
1958,21,Sep,62
1958,22,Sep,89
1958,23,Sep,156
1958,24,Sep,233
1958,25,Sep,246
1958,26,Sep,184
1958,27,Sep,132
1958,28,Sep,103
1958,29,Sep,83
1958,30,Sep,67
1959,1,Sep,237
1959,2,Sep,152
1959,3,Sep,112
1959,4,Sep,193
1959,5,Sep,229
1959,6,Sep,185
1959,7,Sep,189
1959,8,Sep,241
1959,9,Sep,239
1959,10,Sep,211
1959,11,Sep,190
1959,12,Sep,244
1959,13,Sep,249
1959,14,Sep,258
1959,15,Sep,261
1959,16,Sep,226
1959,17,Sep,246
1959,18,Sep,209
1959,19,Sep,164
1959,20,Sep,148
1959,21,Sep,148
1959,22,Sep,175
1959,23,Sep,241
1959,24,Sep,185
1959,25,Sep,168
1959,26,Sep,242
1959,27,Sep,305
1959,28,Sep,374
1959,29,Sep,364
1959,30,Sep,345
1960,1,Sep,287
1960,2,Sep,184
1960,3,Sep,156
1960,4,Sep,100
1960,5,Sep,100
1960,6,Sep,157
1960,7,Sep,210
1960,8,Sep,183
1960,9,Sep,213
1960,10,Sep,180
1960,11,Sep,162
1960,12,Sep,165
1960,13,Sep,178
1960,14,Sep,161
1960,15,Sep,153
1960,16,Sep,265
1960,17,Sep,184
1960,18,Sep,138
1960,19,Sep,104
1960,20,Sep,83
1960,21,Sep,71
1960,22,Sep,67
1960,23,Sep,70
1960,24,Sep,93
1960,25,Sep,93
1960,26,Sep,80
1960,27,Sep,67
1960,28,Sep,63
1960,29,Sep,91
1960,30,Sep,106
1961,1,Sep,131
1961,2,Sep,152
1961,3,Sep,246
1961,4,Sep,224
1961,5,Sep,178
1961,6,Sep,152
1961,7,Sep,138
1961,8,Sep,121
1961,9,Sep,157
1961,10,Sep,274
1961,11,Sep,286
1961,12,Sep,350
1961,13,Sep,313
1961,14,Sep,238
1961,15,Sep,199
1961,16,Sep,169
1961,17,Sep,160
1961,18,Sep,180
1961,19,Sep,304
1961,20,Sep,348
1961,21,Sep,262
1961,22,Sep,218
1961,23,Sep,241
1961,24,Sep,320
1961,25,Sep,348
1961,26,Sep,309
1961,27,Sep,265
1961,28,Sep,240
1961,29,Sep,204
1961,30,Sep,214
1962,1,Sep,91
1962,2,Sep,74
1962,3,Sep,61
1962,4,Sep,50
1962,5,Sep,46
1962,6,Sep,47
1962,7,Sep,42
1962,8,Sep,36
1962,9,Sep,31
1962,10,Sep,32
1962,11,Sep,44
1962,12,Sep,58
1962,13,Sep,81
1962,14,Sep,66
1962,15,Sep,58
1962,16,Sep,47
1962,17,Sep,41
1962,18,Sep,37
1962,19,Sep,51
1962,20,Sep,90
1962,21,Sep,82
1962,22,Sep,69
1962,23,Sep,62
1962,24,Sep,71
1962,25,Sep,99
1962,26,Sep,107
1962,27,Sep,90
1962,28,Sep,80
1962,29,Sep,75
1962,30,Sep,92
1963,1,Sep,85
1963,2,Sep,228
1963,3,Sep,294
1963,4,Sep,192
1963,5,Sep,127
1963,6,Sep,96
1963,7,Sep,73
1963,8,Sep,60
1963,9,Sep,54
1963,10,Sep,49
1963,11,Sep,64
1963,12,Sep,103
1963,13,Sep,127
1963,14,Sep,111
1963,15,Sep,91
1963,16,Sep,80
1963,17,Sep,72
1963,18,Sep,72
1963,19,Sep,77
1963,20,Sep,90
1963,21,Sep,76
1963,22,Sep,66
1963,23,Sep,64
1963,24,Sep,56
1963,25,Sep,52
1963,26,Sep,83
1963,27,Sep,138
1963,28,Sep,151
1963,29,Sep,131
1963,30,Sep,121
1964,1,Sep,152
1964,2,Sep,184
1964,3,Sep,133
1964,4,Sep,121
1964,5,Sep,121
1964,6,Sep,157
1964,7,Sep,221
1964,8,Sep,301
1964,9,Sep,317
1964,10,Sep,282
1964,11,Sep,186
1964,12,Sep,140
1964,13,Sep,130
1964,14,Sep,133
1964,15,Sep,138
1964,16,Sep,140
1964,17,Sep,133
1964,18,Sep,138
1964,19,Sep,173
1964,20,Sep,303
1964,21,Sep,320
1964,22,Sep,257
1964,23,Sep,210
1964,24,Sep,211
1964,25,Sep,192
1964,26,Sep,156
1964,27,Sep,143
1964,28,Sep,136
1964,29,Sep,127
1964,30,Sep,116
1965,1,Sep,108
1965,2,Sep,83
1965,3,Sep,71
1965,4,Sep,125
1965,5,Sep,139
1965,6,Sep,116
1965,7,Sep,80
1965,8,Sep,67
1965,9,Sep,62
1965,10,Sep,60
1965,11,Sep,93
1965,12,Sep,223
1965,13,Sep,197
1965,14,Sep,120
1965,15,Sep,53
1965,16,Sep,126
1965,17,Sep,326
1965,18,Sep,250
1965,19,Sep,175
1965,20,Sep,98
1965,21,Sep,67
1965,22,Sep,64
1965,23,Sep,63
1965,24,Sep,82
1965,25,Sep,120
1965,26,Sep,103
1965,27,Sep,84
1965,28,Sep,85
1965,29,Sep,51
1965,30,Sep,51
1966,1,Sep,235
1966,2,Sep,279
1966,3,Sep,311
1966,4,Sep,265
1966,5,Sep,243
1966,6,Sep,274
1966,7,Sep,185
1966,8,Sep,153
1966,9,Sep,192
1966,10,Sep,194
1966,11,Sep,142
1966,12,Sep,101
1966,13,Sep,90
1966,14,Sep,91
1966,15,Sep,93
1966,16,Sep,110
1966,17,Sep,147
1966,18,Sep,246
1966,19,Sep,311
1966,20,Sep,322
1966,21,Sep,219
1966,22,Sep,145
1966,23,Sep,114
1966,24,Sep,106
1966,25,Sep,94
1966,26,Sep,83
1966,27,Sep,75
1966,28,Sep,67
